FID,OBJECTID,KEY_ID,VALUE,TYPE,FEATURECOD,FEATUREGUI,EPSCREATET,EPSMODIFYT,PROJECTID,MAPSCALE,SECURITY,UPDATEREGI,UPDATETIME,YEWBH,YEWID,DESCRIPTIO,X,Y
646,665821,965454,3.900000000000000,0,831000,{2D0BAD43-005C-4E94-BDB3-05B5A8507260},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33943.243496700000833,-16088.211368700000094
647,665822,965455,3.900000000000000,0,831000,{B7A8919D-9E32-4887-A380-0E38D770493D},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33968.172466600000917,-16124.399923400000262
648,665823,965456,3.700000000000000,0,831000,{34499A5D-EE3B-4C55-83D1-14A1E6812BD5},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33861.316652000001341,-16500.131946699999389
649,665824,965459,3.800000000000000,0,831000,{985C2D7E-ADD7-4756-89FD-F1A4E1F2595B},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33881.737518499998259,-16463.835433699998248
650,665825,965460,4.000000000000000,0,831000,{14663809-3102-492F-9EFF-AF6821F185EF},2010/4/7 0:00:00,2012/4/21 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33922.155546100002539,-16522.943366799998330
651,665826,965462,3.800000000000000,0,831000,{E1EA22AA-4568-4205-AFB7-CA08F591F9DE},2010/4/7 0:00:00,2012/4/21 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33987.449745400001120,-16757.397857399999339
652,665827,965466,3.800000000000000,0,831000,{711F43E5-D638-4A56-80CC-20AAAB6F43AE},2010/4/7 0:00:00,2012/4/21 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33966.884444199997233,-16343.430933800000275
653,665828,965468,3.500000000000000,0,831000,{F5359065-74A4-4C6A-8DBE-0D6A2949D8E3},2010/4/7 0:00:00,2012/4/21 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33975.813254499997129,-16780.614926599999308
654,665858,964893,4.000000000000000,0,831000,{25901300-4F7C-4BCA-A13F-C4BEEE6F335E},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35676.003870000000461,-15768.456444100000226
655,665859,964895,4.300000000000000,0,831000,{51847598-E240-4622-801D-C05CD326DBC0},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35562.203122300001269,-15733.251198800000566
656,665860,964896,4.100000000000000,0,831000,{0C89CBBD-D48A-49D9-AAEB-6D73E8EBACE6},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35623.474825899997086,-15956.195479500000147
657,665861,964897,4.000000000000000,0,831000,{9C1DBFDC-127C-492F-98FE-9FAEC76D5573},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35667.076374999996915,-15921.336237499999697
658,665862,964898,3.800000000000000,0,831000,{5DB74FD7-DE98-4A31-A5D7-DCCABD98623B},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35524.114414900002885,-15967.450447799999893
659,665863,964899,3.900000000000000,0,831000,{8E5B5F90-A592-44EF-8A35-45AC0F06A1DF},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35564.057406799998716,-15927.049126399999295
660,748748,965976,4.000000000000000,0,831000,{562443DF-E4C4-4392-B2BB-43087CE9DD54},2010/4/7 0:00:00,2014/9/15 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35467.893123499998183,-17399.371327400000155
661,749315,966433,3.900000000000000,0,831000,{34A24C6D-09F4-4932-8CFE-DB6A6DFA114A},2010/4/7 0:00:00,2014/9/2 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35790.617673499997181,-17651.480714699999226
662,749928,965081,3.700000000000000,0,831000,{5DB45F58-5512-4D00-A76F-2C5E16DF29B7},2010/4/7 0:00:00,2014/4/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34816.339470300001267,-15915.503443899999183
663,749929,965056,3.800000000000000,0,831000,{41FA765C-102F-4D0B-BCD7-5B132AAF59C3},2010/4/7 0:00:00,2014/4/18 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34490.468752499997208,-15641.339337800000067
664,750734,965741,3.900000000000000,0,831000,{28E07333-22B0-41D1-93B6-878B33DF8BA6},2010/4/7 0:00:00,2014/9/15 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33606.359673099999782,-17233.820253199999570
665,751135,965522,3.700000000000000,0,831000,{4DB2193E-DBEF-4642-B486-006E4CD1B0B3},2010/4/7 0:00:00,2014/9/16 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34855.674622099999397,-16328.849530100000266
666,751337,965518,3.800000000000000,0,831000,{893AE758-2BE8-4F43-8554-2A4C9F3D081C},2010/4/7 0:00:00,2014/4/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34743.975155799998902,-16243.366217200000392
667,751338,965481,3.800000000000000,0,831000,{4D32C999-95EB-4286-B239-40D3ED82742B},2010/4/7 0:00:00,2014/4/18 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34868.848830299997644,-16200.396919900000285
668,751339,965479,3.700000000000000,0,831000,{B406DD9D-94D4-4C50-82A2-27A2D584D206},2010/4/7 0:00:00,2014/4/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34778.887792299996363,-16027.415521299999455
669,751545,965039,3.800000000000000,0,831000,{E7EC5490-ECAE-421F-936C-F5F333056BEC},2010/4/7 0:00:00,2014/7/18 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33855.233254200000374,-15300.288460199999463
670,751547,965795,3.800000000000000,0,831000,{6D579F25-B5C9-45AE-9C0B-2267B59EADB8},2010/4/7 0:00:00,2014/9/15 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34287.375505199997860,-17353.003044199998840
671,865879,965627,5.200000000000000,0,831000,{4812BED3-814A-4575-AD2F-2D4724A155F6},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36014.709137600002578,-16767.541734800000995
672,865880,965628,5.100000000000000,0,831000,{83F5CB77-5BF2-40BF-8813-B1825E903656},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36089.264000000002852,-16607.411000000000058
673,865886,1687666,7.370000000000000,0,831000,{A30F461E-1227-4D3E-85A2-3B7C7B18F8FB},2012/7/12 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36145.122999999999593,-16268.097999999999956
674,865887,1687667,7.010000000000000,0,831000,{C4A864FC-5DDF-47FD-BC06-3FA0593FDA0B},2012/7/12 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36235.957000000002154,-16225.915000000000873
675,865888,1687668,7.360000000000000,0,831000,{866336B0-E8B3-4F09-9A49-A7B4D9FF9F1A},2012/7/12 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36079.131999999997788,-16298.532999999999447
676,865917,966374,4.000000000000000,0,831000,{8418A8D5-ADD6-49FA-8BF6-4E228A449955},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34630.019999999996799,-17780.983000000000175
677,865918,966377,4.100000000000000,0,831000,{EF6F7742-A328-423D-AAC2-CFA124909CAB},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34531.603999999999360,-17808.859000000000378
678,865919,966378,4.600000000000000,0,831000,{1022FB1C-FC60-4FCC-87B8-6AEE472434BF},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34354.811000000001513,-17745.491000000001804
679,865920,966379,3.800000000000000,0,831000,{D0D53455-65D0-4B95-B361-1DDED7200E2E},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34578.722134600000572,-17850.061214299999847
680,865921,966382,4.000000000000000,0,831000,{6F46B37C-2ECB-4C60-A884-748042EE3E9C},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34972.873556500002451,-17679.214051999999356
681,865922,966384,4.000000000000000,0,831000,{06DFEA08-DEDB-4A64-A47C-5F1705D2E8CA},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34727.684999999997672,-17751.779999999998836
682,865923,966385,3.900000000000000,0,831000,{C6D2516F-4876-4884-97C8-C4A16D2E069B},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34828.458259899998666,-17721.496358000000328
683,865936,966019,4.200000000000000,0,831000,{B4A4B813-5647-4BB7-A9ED-8980D1139844},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36104.141999999999825,-17191.391999999999825
684,865937,966021,5.400000000000000,0,831000,{A4053F69-A126-4308-B258-95C5C12E923D},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36206.786999999996624,-17199.371999999999389
685,865938,966022,5.400000000000000,0,831000,{F4E1D640-0DF7-4024-BD62-5E03E69BEB3A},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36344.191206199997396,-17150.472995200001606
686,866255,966045,5.100000000000000,0,831000,{F6C6299B-6C3E-42EE-91E0-7D19F9B21CD2},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36198.930000000000291,-16835.077000000001135
687,866256,966049,5.400000000000000,0,831000,{BBC0F73E-C475-47B7-AB11-017362F2686A},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36108.201999999997497,-16977.283999999999651
688,866257,966051,5.400000000000000,0,831000,{4EC4A942-0717-429D-B210-FB07364EE368},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36222.286999999996624,-17034.554000000000087
689,866258,966053,5.300000000000000,0,831000,{304E6D3C-39D6-4351-8D4A-C450D1ECCAF0},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36303.769999999996799,-17056.273000000001048
690,866648,964917,4.900000000000000,0,831000,{6CCE21C4-4D40-4BD8-ABC4-74CFC5711474},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35781.788999999997031,-16720.187999999998283
691,866649,964921,3.700000000000000,0,831000,{713B812B-EABF-4E80-81B4-5A847D00BEAA},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35981.376005999998597,-16014.566413000000466
692,866650,964924,3.800000000000000,0,831000,{3BE67FC9-3F28-41E0-9CFD-763B5A5FB8BC},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35961.539034699999320,-16231.330740100000185
693,866651,964925,3.900000000000000,0,831000,{9753B961-1C29-4FAD-BF07-CFE962FAF889},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35879.713130199997977,-16056.312571899999966
694,866652,965540,4.000000000000000,0,831000,{469704BF-89EF-4E5B-BD74-838F86D93DF3},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35555.929461599997012,-16712.390036600001622
695,866653,965541,3.900000000000000,0,831000,{D7D70A3D-5BA1-4E67-975A-70933982D966},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35477.974000000001979,-16724.585999999999331
696,866654,965542,3.900000000000000,0,831000,{7C725E7B-BD28-4585-88D5-4BD16C6C5E1D},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35552.747000000003027,-16745.866000000001804
697,866655,965546,3.900000000000000,0,831000,{A2693993-FEE6-49C0-827A-8DD6A1B6BF30},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35572.614431000001787,-16414.071630999998888
698,866656,965552,3.800000000000000,0,831000,{ACC4E097-92F8-4398-B349-5D6FBC6F336F},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35650.055999999996857,-16757.193999999999505
699,866657,965553,3.800000000000000,0,831000,{A7B35CE0-F0C5-43B0-A017-2ED0A2A9D0AB},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35600.786999999996624,-16658.105999999999767
700,866929,965555,3.800000000000000,0,831000,{1AF6AF91-1EE6-4452-851E-54E73DED4562},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35561.223768199997721,-16549.156980700001441
701,866930,965570,4.200000000000000,0,831000,{32B038C1-88F2-4A19-8CAF-D9004F1B3D69},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35256.966000000000349,-16093.424999999999272
702,866931,965571,5.200000000000000,0,831000,{E926446A-2597-4E14-8C40-5C651F6ED491},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35923.662269300002663,-16739.579273899998952
703,866932,965572,3.800000000000000,0,831000,{9AA7DD38-7740-4225-8634-2B55F4F672B8},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35734.059316300001228,-16775.209446900000330
704,866933,965574,5.200000000000000,0,831000,{0FF53252-BF07-4E74-A476-90E7B2E3CDCA},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35837.531999999999243,-16706.318999999999505
705,866934,965575,5.200000000000000,0,831000,{EE49C84C-92DB-481B-BCAA-24E8B58345FF},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35867.379000000000815,-16778.083999999998923
706,867133,965495,4.000000000000000,0,831000,{B96B81BC-69A6-4DD5-87DF-FB2FCC0688E3},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34467.838652999998885,-16600.039620999999897
707,867134,965525,3.700000000000000,0,831000,{ECFB575E-37F4-4E23-A2DD-2BA7C019DDCD},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34753.307999999997264,-16414.406999999999243
708,867396,964956,4.000000000000000,0,831000,{FF2BB531-BA24-4746-BB79-4F656D84D178},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34042.387000000002445,-16888.572000000000116
709,867397,964962,4.000000000000000,0,831000,{20C9457E-C28D-46A3-853E-A63B26E651CD},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34663.240552000002936,-17012.436131800001021
710,867398,965781,3.900000000000000,0,831000,{B35D1BC8-7B4B-4D39-9721-1EA254CCFBBD},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34092.809000000001106,-17404.513999999999214
711,867399,965783,4.000000000000000,0,831000,{DF243751-02B3-4748-BD93-A3522CE832C5},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34141.722045100003015,-17314.393289100000402
712,867400,965784,3.900000000000000,0,831000,{E399D216-B22D-4A9F-B4E9-C79E8CA56FF4},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34031.803999999996449,-17099.962999999999738
713,867401,965786,3.900000000000000,0,831000,{FB11BCEE-9710-4729-97E2-353FA83F46C6},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34450.627000000000407,-17571.088999999999942
714,867402,965790,3.900000000000000,0,831000,{D1775791-62FE-4FF4-B90E-B352B3D61FBB},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34479.675999999999476,-17494.540000000000873
715,867550,966413,3.900000000000000,0,831000,{964E0FED-8738-447A-AE87-1740D47306BA},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35373.856391300003452,-17677.734526200001710
716,867551,966417,3.900000000000000,0,831000,{22CEA2B8-09FD-4A2D-B84F-9A34EABCC76E},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35199.991000000001804,-17659.860000000000582
717,867625,966291,4.970000000000000,0,831000,{192BF076-80B8-4907-94C9-D0C8CA41A01F},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33564.605000000003201,-17679.848999999998341
718,867635,965793,4.700000000000000,0,831000,{F23FF36F-D632-4E78-A1AC-8EB7C5A6A2BE},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34182.978999999999360,-17247.791000000001077
719,867636,965800,4.000000000000000,0,831000,{4F3573EE-162B-4EB2-B7C2-93A231593793},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34508.078740800003288,-17162.501629800000956
720,867637,965801,4.000000000000000,0,831000,{3B18A8C5-3E5C-4943-B98C-E47083885C23},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34323.682999999997264,-17131.254000000000815
721,867638,965904,3.900000000000000,0,831000,{ED385CA1-DE52-4985-AD70-36801AE444E7},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34874.845999999997730,-17071.583999999998923
722,867639,965910,4.000000000000000,0,831000,{4FF7042F-691A-401F-AFC3-F8D9EC7D5A44},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34709.165000000000873,-16844.784999999999854
723,867640,965911,4.900000000000000,0,831000,{7B77A4C0-44AD-4D75-B7A8-3747E4771240},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35746.739999999997963,-17088.590000000000146
724,867641,965924,3.900000000000000,0,831000,{886715D8-7517-495B-96C8-5B278EEDE39B},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35678.794321699999273,-17132.661520599998767
725,867642,965925,3.900000000000000,0,831000,{91E2641A-62E3-4C6F-8B6A-591813C634CE},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35700.624000000003434,-17077.646000000000640
726,867643,965927,3.800000000000000,0,831000,{3C889DE9-5708-4CD0-8CC2-A9F7D0E7CA0A},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35695.703999999997905,-16862.939999999998690
727,867644,965928,4.000000000000000,0,831000,{ECC96692-CC25-4FC2-B262-AA83A71DC93F},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35679.279000000002270,-16979.080999999998312
728,867645,965930,3.900000000000000,0,831000,{273BE2A7-6012-4794-B7C9-C8D1960D7E3B},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35621.211000000002969,-17001.164000000000669
729,867743,966425,3.800000000000000,0,831000,{CEC7D316-1AAE-4E64-B10C-77863066DCC6},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35044.309552300001087,-17847.576295999999274
730,867762,964900,4.700000000000000,0,831000,{BD6C2DA7-7149-4728-A735-D50C232B93CB},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35604.230609999998705,-15833.685896200000570
731,867764,965093,5.400000000000000,0,831000,{27AAA6E1-9C03-4FAD-B443-9BE2EA47E495},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35635.002197299996624,-15299.846030099999552
732,867765,965106,4.400000000000000,0,831000,{0755693D-60F7-47E3-AF52-FCA5931DFB53},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35017.588999999999942,-15452.275999999999840
733,867766,965107,4.300000000000000,0,831000,{3CCCA0DB-C35D-4A01-AA44-08D804DC2E74},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35508.036000000000058,-15574.031999999999243
734,867768,965280,5.000000000000000,0,831000,{0E295503-5CE1-448D-9D52-A7A4E63D0F77},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35721.375125999999000,-15329.563291000000390
735,867868,965931,3.800000000000000,0,831000,{9507B6BE-BF20-42BA-B26A-CE7297136E96},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35638.858000000000175,-16953.411000000000058
736,867869,965932,4.000000000000000,0,831000,{B789F5A0-2946-4445-8DC9-6D4AF2FD6E68},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35593.601999999998952,-16947.137999999999010
737,867870,965933,4.200000000000000,0,831000,{49AA8C39-B44D-45B7-8C73-161E29F5E1A0},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35608.404000000002270,-16848.348000000001775
738,867871,965934,4.000000000000000,0,831000,{5D3786EC-1D28-42FE-81FD-4431123842DB},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35562.580000000001746,-16867.040000000000873
739,867872,965935,4.700000000000000,0,831000,{85E8478E-671C-425D-9E25-36CFDBC842AB},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35697.637999999999010,-16842.101999999998952
740,867873,965936,5.100000000000000,0,831000,{A705113A-6E12-4CE0-8FC6-36BCAF95FE00},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35667.008999999998196,-16820.309000000001106
741,867874,965937,5.400000000000000,0,831000,{5EED82DE-C3DC-4899-8D3D-6B55F3C40319},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35651.338000000003376,-16865.296999999998661
742,867875,965941,3.900000000000000,0,831000,{2DF07CD6-098A-48FB-8415-DC1F8EF3B5EB},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35884.601999999998952,-17189.254000000000815
743,867876,965943,3.900000000000000,0,831000,{9A2ECDC8-C835-4C32-9C04-3F47EDE9BDDB},2010/4/7 0:00:00,2015/9/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35858.889999999999418,-17203.134999999998399
